#{"t_start": 1635290643.7502737, "env_id": "Sprites-v2"}
r,l,t
9.494802,40,109.273897
2.321353,40,109.352003
1.827934,40,109.414489
4.627514,40,109.476975
3.854412,40,109.789401
7.314517,40,109.85189
4.054547,40,109.930031
4.096444,40,109.992477
0.077318,40,110.039341
1.781653,40,110.117449
3.518033,40,110.429874
1.073576,40,110.507981
1.959737,40,110.586087
0.474557,40,110.679855
8.460863,40,110.757925
2.286332,40,110.82041
2.901537,40,111.132873
5.550521,40,111.195366
5.048692,40,111.257848
-3.217043,40,111.32029
3.306441,40,111.398435
7.970284,40,111.492163
5.439649,40,111.80459
8.865223,40,111.882658
6.680197,40,111.960805
3.835665,40,112.038915
4.987639,40,112.101356
5.893257,40,112.163841
2.927484,40,112.491892
1.340739,40,112.554377
8.244942,40,112.616862
7.604386,40,112.679345
6.243862,40,112.741831
5.310926,40,112.851181
10.905862,40,113.191164
1.549303,40,113.284938
-0.632162,40,113.347379
0.365618,40,113.416836
4.875115,40,113.494943
5.158443,40,113.573048
5.547475,40,113.869898
8.654023,40,113.963583
5.910629,40,114.04169
6.5478,40,114.104173
9.098779,40,114.182336
3.431256,40,114.244764
4.231067,40,114.604056
5.872659,40,114.682166
6.181395,40,114.744689
4.63041,40,114.822755
7.51995,40,114.885279
8.676467,40,114.963348
-3.324355,40,115.246984
2.941942,40,115.325091
3.886292,40,115.403198
-0.608057,40,115.465679
3.846653,40,115.559408
7.973435,40,115.637516
7.821849,40,115.949979
6.267633,40,116.028048
0.022485,40,116.106154
2.273312,40,116.184299
3.299053,40,116.262406
6.796275,40,116.340515
2.304242,40,116.684186
5.77385,40,116.731052
6.477182,40,116.824735
5.234728,40,116.902844
5.014466,40,116.965328
4.865618,40,117.027814
5.974343,40,117.324618
-3.422763,40,117.371484
5.080351,40,117.449587
5.954801,40,117.512074
9.483991,40,117.59018
3.511252,40,117.668287
3.587468,40,117.965091
2.505479,40,118.027576
6.608333,40,118.105687
3.63246,40,118.183833
0.87758,40,118.262193
10.084737,40,118.351297
3.424346,40,118.663678
5.451721,40,118.726163
5.368705,40,118.804271
8.242406,40,118.866756
4.257634,40,118.929242
-0.216159,40,118.991728
6.675153,40,119.304152
2.581585,40,119.38226
5.815522,40,119.444746
1.355341,40,119.50723
0.418325,40,119.569715
1.1485,40,119.63224
4.78151,40,119.944627
3.581397,40,120.007113
-0.895859,40,120.080764
7.072346,40,120.155471
4.749752,40,120.252002
4.372402,40,120.321882
7.420709,40,120.630779
0.906436,40,120.708886
4.543348,40,120.771369
6.050975,40,120.833856
7.470061,40,120.880719
0.166528,40,120.974483
6.221265,40,121.271253
8.912575,40,121.333738
3.234917,40,121.380604
1.136177,40,121.458708
6.023178,40,121.536851
7.339624,40,121.614961
1.299983,40,121.927848
7.240811,40,121.990328
11.363864,40,122.068393
8.197673,40,122.130881
8.085512,40,122.224648
7.852518,40,122.287135
6.134551,40,122.615139
4.597498,40,122.677624
5.27043,40,122.755733
7.787669,40,122.83388
7.306782,40,122.911987
3.378294,40,122.990051
8.575554,40,123.286856
2.261175,40,123.365012
5.656805,40,123.42745
6.13286,40,123.489933
3.001256,40,123.583702
7.852173,40,123.64615
0.68437,40,123.958575
4.856996,40,124.021102
3.882524,40,124.099207
5.106326,40,124.192933
-3.121987,40,124.271
